year_film,year_ceremony,ceremony,category,canon_category,name,film,winner,title_key
2021,2022,94,SHORT FILM (Live Action),SHORT FILM (Live Action),Tadeusz Lysiak/Maciej Slesicki,The Dress,False,the dress
2021,2022,94,SHORT FILM (Live Action),SHORT FILM (Live Action),Aneil Karia/Riz Ahmed,The Long Goodbye,True,the long goodbye
2021,2022,94,SHORT FILM (Live Action),SHORT FILM (Live Action),Martin Strange-Hansen/Kim Magnusson,On My Mind,False,on my mind
2021,2022,94,SHORT FILM (Live Action),SHORT FILM (Live Action),K.D. Dávila/Levin Menekse,Please Hold,False,please hold
2021,2022,94,SOUND,SOUND MIXING,Denise Yarde/Simon Chase/James Mather/Niv Adiri,Belfast,False,belfast
2021,2022,94,SOUND,SOUND MIXING,Mac Ruth/Mark Mangini/Theo Green/Doug Hemphill/Ron Bartlett,Dune,True,dune
2021,2022,94,SOUND,SOUND MIXING,Simon Hayes/Oliver Tarney/James Harrison/Paul Massey/Mark Taylor,No Time to Die,False,no time to die
2021,2022,94,SOUND,SOUND MIXING,Richard Flynn/Robert Mackenzie/Tara Webb,The Power of the Dog,False,the power of the dog
2021,2022,94,SOUND,SOUND MIXING,Tod A. Maitland/Gary Rydstrom/Brian Chumney/Andy Nelson/Shawn Murphy,West Side Story,False,west side story
2021,2022,94,VISUAL EFFECTS,VISUAL EFFECTS,Paul Lambert/Tristan Myles/Brian Connor/Gerd Nefzer,Dune,True,dune
2021,2022,94,VISUAL EFFECTS,VISUAL EFFECTS,Swen Gillberg/Bryan Grill/Nikos Kalaitzidis/Dan Sudick,Free Guy,False,free guy
2021,2022,94,VISUAL EFFECTS,VISUAL EFFECTS,Charlie Noble/Joel Green/Jonathan Fawkner/Chris Corbould,No Time to Die,False,no time to die
2021,2022,94,VISUAL EFFECTS,VISUAL EFFECTS,Christopher Townsend/Joe Farrell/Sean Noel Walker/Dan Oliver,Shang-Chi and the Legend of the Ten Rings,False,shang chi and the legend of the ten rings
2021,2022,94,VISUAL EFFECTS,VISUAL EFFECTS,Kelly Port/Chris Waegner/Scott Edelstein/Dan Sudick,Spider-Man: No Way Home,False,spider man no way home
2021,2022,94,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),Siân Heder,CODA,True,coda
2021,2022,94,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),Ryusuke Hamaguchi/Takamasa Oe,Drive My Car,False,drive my car
2021,2022,94,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),Jon Spaihts/Denis Villeneuve/Eric Roth,Dune,False,dune
2021,2022,94,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),Maggie Gyllenhaal,The Lost Daughter,False,the lost daughter
2021,2022,94,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),Jane Campion,The Power of the Dog,False,the power of the dog
2021,2022,94,WRITING (Original Screenplay),WRITING (Original Screenplay),Kenneth Branagh,Belfast,True,belfast
2021,2022,94,WRITING (Original Screenplay),WRITING (Original Screenplay),Adam McKay/David Sirota,Don't Look Up,False,don t look up
2021,2022,94,WRITING (Original Screenplay),WRITING (Original Screenplay),Zach Baylin,King Richard,False,king richard
2021,2022,94,WRITING (Original Screenplay),WRITING (Original Screenplay),Paul Thomas Anderson,Licorice Pizza,False,licorice pizza
2021,2022,94,WRITING (Original Screenplay),WRITING (Original Screenplay),Eskil Vogt/Joachim Trier,The Worst Person in the World,False,the worst person in the world
2021,2022,94,JEAN HERSHOLT HUMANITARIAN AWARD,JEAN HERSHOLT HUMANITARIAN AWARD,Danny Glover,,True,
2021,2022,94,HONORARY AWARD,HONORARY AWARD,Samuel L. Jackson,,True,
2021,2022,94,HONORARY AWARD,HONORARY AWARD,Elaine May,,True,
2021,2022,94,HONORARY AWARD,HONORARY AWARD,Liv Ullmann,,True,
2022,2023,95,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Austin Butler,Elvis,False,elvis
2022,2023,95,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Colin Farrell,The Banshees of Inisherin,False,the banshees of inisherin
2022,2023,95,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Brendan Fraser,The Whale,True,the whale
2022,2023,95,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Paul Mescal,Aftersun,False,aftersun
2022,2023,95,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Bill Nighy,Living,False,living
2022,2023,95,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Brendan Gleeson,The Banshees of Inisherin,False,the banshees of inisherin
2022,2023,95,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Brian Tyree Henry,Causeway,False,causeway
2022,2023,95,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Judd Hirsch,The Fabelmans,False,the fabelmans
2022,2023,95,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Barry Keoghan,The Banshees of Inisherin,False,the banshees of inisherin
2022,2023,95,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Ke Huy Quan,Everything Everywhere All at Once,True,everything everywhere all at once
2022,2023,95,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Cate Blanchett,Tár,False,tar
2022,2023,95,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Ana de Armas,Blonde,False,blonde
2022,2023,95,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Andrea Riseborough,To Leslie,False,to leslie
2022,2023,95,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Michelle Williams,The Fabelmans,False,the fabelmans
2022,2023,95,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Michelle Yeoh,Everything Everywhere All at Once,True,everything everywhere all at once
2022,2023,95,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Angela Bassett,Black Panther: Wakanda Forever,False,black panther wakanda forever
2022,2023,95,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Hong Chau,The Whale,False,the whale
2022,2023,95,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Kerry Condon,The Banshees of Inisherin,False,the banshees of inisherin
2022,2023,95,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Jamie Lee Curtis,Everything Everywhere All at Once,True,everything everywhere all at once
2022,2023,95,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Stephanie Hsu,Everything Everywhere All at Once,False,everything everywhere all at once
2022,2023,95,ANIMATED FEATURE FILM,ANIMATED FEATURE FILM,Guillermo del Toro/Mark Gustafson/Gary Ungar/Alex Bulkley,Guillermo del Toro's Pinocchio,True,guillermo del toro s pinocchio
2022,2023,95,ANIMATED FEATURE FILM,ANIMATED FEATURE FILM,Dean Fleischer Camp/Elisabeth Holm/Andrew Goldman/Caroline Kaplan/Paul Mezey,Marcel the Shell with Shoes On,False,marcel the shell with shoes on
2022,2023,95,ANIMATED FEATURE FILM,ANIMATED FEATURE FILM,Joel Crawford/Mark Swift,Puss in Boots: The Last Wish,False,puss in boots the last wish
2022,2023,95,ANIMATED FEATURE FILM,ANIMATED FEATURE FILM,Chris Williams/Jed Schlanger,The Sea Beast,False,the sea beast
2022,2023,95,ANIMATED FEATURE FILM,ANIMATED FEATURE FILM,Domee Shi/Lindsey Collins,Turning Red,False,turning red
2022,2023,95,CINEMATOGRAPHY,CINEMATOGRAPHY,James Friend,All Quiet on the Western Front,True,all quiet on the western front
2022,2023,95,CINEMATOGRAPHY,CINEMATOGRAPHY,Darius Khondji,"Bardo, False Chronicle of a Handful of Truths",False,bardo false chronicle of a handful of truths
2022,2023,95,CINEMATOGRAPHY,CINEMATOGRAPHY,Mandy Walker,Elvis,False,elvis
2022,2023,95,CINEMATOGRAPHY,CINEMATOGRAPHY,Roger Deakins,Empire of Light,False,empire of light
2022,2023,95,CINEMATOGRAPHY,CINEMATOGRAPHY,Florian Hoffmeister,Tár,False,tar
2022,2023,95,COSTUME DESIGN,COSTUME DESIGN,Mary Zophres,Babylon,False,babylon
2022,2023,95,COSTUME DESIGN,COSTUME DESIGN,Ruth Carter,Black Panther: Wakanda Forever,True,black panther wakanda forever
2022,2023,95,COSTUME DESIGN,COSTUME DESIGN,Catherine Martin,Elvis,False,elvis
2022,2023,95,COSTUME DESIGN,COSTUME DESIGN,Shirley Kurata,Everything Everywhere All at Once,False,everything everywhere all at once
2022,2023,95,COSTUME DESIGN,COSTUME DESIGN,Jenny Beavan,Mrs. Harris Goes to Paris,False,mrs harris goes to paris
2022,2023,95,DIRECTING,DIRECTING,Martin McDonagh,The Banshees of Inisherin,False,the banshees of inisherin
2022,2023,95,DIRECTING,DIRECTING,Daniel Kwan/Daniel Scheinert,Everything Everywhere All at Once,True,everything everywhere all at once
2022,2023,95,DIRECTING,DIRECTING,Steven Spielberg,The Fabelmans,False,the fabelmans
2022,2023,95,DIRECTING,DIRECTING,Todd Field,Tár,False,tar
2022,2023,95,DIRECTING,DIRECTING,Ruben Östlund,Triangle of Sadness,False,triangle of sadness
2022,2023,95,DOCUMENTARY FEATURE FILM,DOCUMENTARY (Feature),Shaunak Sen/Aman Mann/Teddy Leifer,All That Breathes,False,all that breathes
2022,2023,95,DOCUMENTARY FEATURE FILM,DOCUMENTARY (Feature),Laura Poitras/Howard Gertler/John Lyons/Nan Goldin/Yoni Golijov,All the Beauty and the Bloodshed,False,all the beauty and the bloodshed
2022,2023,95,DOCUMENTARY FEATURE FILM,DOCUMENTARY (Feature),Sara Dosa/Shane Boris/Ina Fichman,Fire of Love,False,fire of love
2022,2023,95,DOCUMENTARY FEATURE FILM,DOCUMENTARY (Feature),Simon Lereng Wilmont/Monica Hellström,A House Made of Splinters,False,a house made of splinters
2022,2023,95,DOCUMENTARY FEATURE FILM,DOCUMENTARY (Feature),Daniel Roher/Odessa Rae/Diane Becker/Melanie Miller/Shane Boris,Navalny,True,navalny
2022,2023,95,DOCUMENTARY SHORT FILM,DOCUMENTARY (Short Subject),Kartiki Gonsalves/Guneet Monga,The Elephant Whisperers,True,the elephant whisperers
2022,2023,95,DOCUMENTARY SHORT FILM,DOCUMENTARY (Short Subject),Evgenia Arbugaeva/Maxim Arbugaev,Haulout,False,haulout
2022,2023,95,DOCUMENTARY SHORT FILM,DOCUMENTARY (Short Subject),Jay Rosenblatt,How Do You Measure a Year?,False,how do you measure a year
2022,2023,95,DOCUMENTARY SHORT FILM,DOCUMENTARY (Short Subject),Anne Alvergue/Beth Levison,The Martha Mitchell Effect,False,the martha mitchell effect
2022,2023,95,DOCUMENTARY SHORT FILM,DOCUMENTARY (Short Subject),Joshua Seftel/Conall Jones,Stranger at the Gate,False,stranger at the gate
2022,2023,95,FILM EDITING,FILM EDITING,Mikkel E.G. Nielsen,The Banshees of Inisherin,False,the banshees of inisherin
2022,2023,95,FILM EDITING,FILM EDITING,Matt Villa/Jonathan Redmond,Elvis,False,elvis
2022,2023,95,FILM EDITING,FILM EDITING,Paul Rogers,Everything Everywhere All at Once,True,everything everywhere all at once
2022,2023,95,FILM EDITING,FILM EDITING,Monika Willi,Tár,False,tar
2022,2023,95,FILM EDITING,FILM EDITING,Eddie Hamilton,Top Gun: Maverick,False,top gun maverick
2022,2023,95,INTERNATIONAL FEATURE FILM,INTERNATIONAL FEATURE FILM,Germany,All Quiet on the Western Front,True,all quiet on the western front
2022,2023,95,INTERNATIONAL FEATURE FILM,INTERNATIONAL FEATURE FILM,Argentina,"Argentina, 1985",False,argentina 1985
2022,2023,95,INTERNATIONAL FEATURE FILM,INTERNATIONAL FEATURE FILM,Belgium,Close,False,close
2022,2023,95,INTERNATIONAL FEATURE FILM,INTERNATIONAL FEATURE FILM,Poland,EO,False,eo
2022,2023,95,INTERNATIONAL FEATURE FILM,INTERNATIONAL FEATURE FILM,Ireland,The Quiet Girl,False,the quiet girl
2022,2023,95,MAKEUP AND HAIRSTYLING,MAKEUP AND HAIRSTYLING,Heike Merker/Linda Eisenhamerová,All Quiet on the Western Front,False,all quiet on the western front
2022,2023,95,MAKEUP AND HAIRSTYLING,MAKEUP AND HAIRSTYLING,Naomi Donne/Mike Marino/Mike Fontaine,The Batman,False,the batman
2022,2023,95,MAKEUP AND HAIRSTYLING,MAKEUP AND HAIRSTYLING,Camille Friend/Joel Harlow,Black Panther: Wakanda Forever,False,black panther wakanda forever
2022,2023,95,MAKEUP AND HAIRSTYLING,MAKEUP AND HAIRSTYLING,Mark Coulier/Jason Baird/Aldo Signoretti,Elvis,False,elvis
2022,2023,95,MAKEUP AND HAIRSTYLING,MAKEUP AND HAIRSTYLING,Adrien Morot/Judy Chin/Annemarie Bradley,The Whale,True,the whale
2022,2023,95,MUSIC (Original Score),MUSIC (Original Score),Volker Bertelmann,All Quiet on the Western Front,True,all quiet on the western front
2022,2023,95,MUSIC (Original Score),MUSIC (Original Score),Justin Hurwitz,Babylon,False,babylon
2022,2023,95,MUSIC (Original Score),MUSIC (Original Score),Carter Burwell,The Banshees of Inisherin,False,the banshees of inisherin
2022,2023,95,MUSIC (Original Score),MUSIC (Original Score),Son Lux,Everything Everywhere All at Once,False,everything everywhere all at once
2022,2023,95,MUSIC (Original Score),MUSIC (Original Score),John Williams,The Fabelmans,False,the fabelmans
2022,2023,95,MUSIC (Original Song),MUSIC (Original Song),Diane Warren,Tell It like a Woman,False,tell it like a woman
2022,2023,95,MUSIC (Original Song),MUSIC (Original Song),Lady Gaga/BloodPop,Top Gun: Maverick,False,top gun maverick
2022,2023,95,MUSIC (Original Song),MUSIC (Original Song),Tems/Rihanna/Ryan Coogler/Ludwig Goransson,Black Panther: Wakanda Forever,False,black panther wakanda forever
2022,2023,95,MUSIC (Original Song),MUSIC (Original Song),M.M. Keeravaani/Chandrabose,RRR,True,rrr
2022,2023,95,MUSIC (Original Song),MUSIC (Original Song),Ryan Lott/David Byrne/Mitski,Everything Everywhere All at Once,False,everything everywhere all at once
2022,2023,95,BEST PICTURE,BEST PICTURE,Malte Grunert,All Quiet on the Western Front,False,all quiet on the western front
2022,2023,95,BEST PICTURE,BEST PICTURE,James Cameron/Jon Landau,Avatar: The Way of Water,False,avatar the way of water
2022,2023,95,BEST PICTURE,BEST PICTURE,Graham Broadbent/Pete Czernin/Martin McDonagh,The Banshees of Inisherin,False,the banshees of inisherin
2022,2023,95,BEST PICTURE,BEST PICTURE,Baz Luhrmann/Catherine Martin/Gail Berman/Patrick McCormick/Schuyler Weiss,Elvis,False,elvis
2022,2023,95,BEST PICTURE,BEST PICTURE,Daniel Kwan/Daniel Scheinert/Jonathan Wang,Everything Everywhere All at Once,True,everything everywhere all at once
2022,2023,95,BEST PICTURE,BEST PICTURE,Kristie Macosko Krieger/Steven Spielberg/Tony Kushner,The Fabelmans,False,the fabelmans
2022,2023,95,BEST PICTURE,BEST PICTURE,Todd Field/Alexandra Milchan/Scott Lambert,Tár,False,tar
2022,2023,95,BEST PICTURE,BEST PICTURE,Tom Cruise/Christopher McQuarrie/David Ellison/Jerry Bruckheimer,Top Gun: Maverick,False,top gun maverick
2022,2023,95,BEST PICTURE,BEST PICTURE,Erik Hemmendorff/Philippe Bober,Triangle of Sadness,False,triangle of sadness
2022,2023,95,BEST PICTURE,BEST PICTURE,Dede Gardner/Jeremy Kleiner/Frances McDormand,Women Talking,False,women talking
2022,2023,95,PRODUCTION DESIGN,ART DIRECTION,Christian M. Goldbeck/Ernestine Hipper,All Quiet on the Western Front,True,all quiet on the western front
2022,2023,95,PRODUCTION DESIGN,ART DIRECTION,Dylan Cole/Ben Procter/Vanessa Cole,Avatar: The Way of Water,False,avatar the way of water
2022,2023,95,PRODUCTION DESIGN,ART DIRECTION,Florencia Martin/Anthony Carlino,Babylon,False,babylon
2022,2023,95,PRODUCTION DESIGN,ART DIRECTION,Catherine Martin/Karen Murphy/Bev Dunn,Elvis,False,elvis
2022,2023,95,PRODUCTION DESIGN,ART DIRECTION,Rick Carter/Karen O'Hara,The Fabelmans,False,the fabelmans
2022,2023,95,SHORT FILM (Animated),SHORT FILM (Animated),Charlie Mackesy/Matthew Freud,"The Boy, the Mole, the Fox and the Horse",True,the boy the mole the fox and the horse
2022,2023,95,SHORT FILM (Animated),SHORT FILM (Animated),Amanda Forbis/Wendy Tilby,The Flying Sailor,False,the flying sailor
2022,2023,95,SHORT FILM (Animated),SHORT FILM (Animated),João Gonzalez/Bruno Caetano,Ice Merchants,False,ice merchants
2022,2023,95,SHORT FILM (Animated),SHORT FILM (Animated),Sara Gunnarsdóttir/Pamela Ribon,My Year of Dicks,False,my year of dicks
2022,2023,95,SHORT FILM (Animated),SHORT FILM (Animated),Lachlan Pendragon,An Ostrich Told Me the World Is Fake and I Think I Believe It,False,an ostrich told me the world is fake and i think i believe it
2022,2023,95,SHORT FILM (Live Action),SHORT FILM (Live Action),Tom Berkeley/Ross White,An Irish Goodbye,True,an irish goodbye
2022,2023,95,SHORT FILM (Live Action),SHORT FILM (Live Action),Anders Walter/Rebecca Pruzan,Ivalu,False,ivalu
2022,2023,95,SHORT FILM (Live Action),SHORT FILM (Live Action),Alice Rohrwacher/Alfonso Cuarón,Le Pupille,False,le pupille
2022,2023,95,SHORT FILM (Live Action),SHORT FILM (Live Action),Eirik Tveiten/Gaute Lid Larssen,Night Ride,False,night ride
2022,2023,95,SHORT FILM (Live Action),SHORT FILM (Live Action),Cyrus Neshvad,The Red Suitcase,False,the red suitcase
2022,2023,95,SOUND,SOUND MIXING,Viktor Prášil/Frank Kruse/Markus Stemler/Lars Ginzel/Stefan Korte,All Quiet on the Western Front,False,all quiet on the western front
2022,2023,95,SOUND,SOUND MIXING,Julian Howarth/Gwendolyn Yates Whittle/Dick Bernstein/Christopher Boyes/Gary Summers/Michael Hedges,Avatar: The Way of Water,False,avatar the way of water
2022,2023,95,SOUND,SOUND MIXING,Stuart Wilson/William Files/Douglas Murray/Andy Nelson,The Batman,False,the batman
2022,2023,95,SOUND,SOUND MIXING,David Lee/Wayne Pashley/Andy Nelson/Michael Keller,Elvis,False,elvis
2022,2023,95,SOUND,SOUND MIXING,Mark Weingarten/James H. Mather/Al Nelson/Chris Burdon/Mark Taylor,Top Gun: Maverick,True,top gun maverick
2022,2023,95,VISUAL EFFECTS,VISUAL EFFECTS,Frank Petzold/Viktor Müller/Markus Frank/Kamil Jafar,All Quiet on the Western Front,False,all quiet on the western front
2022,2023,95,VISUAL EFFECTS,VISUAL EFFECTS,Joe Letteri/Richard Baneham/Eric Saindon/Daniel Barrett,Avatar: The Way of Water,True,avatar the way of water
2022,2023,95,VISUAL EFFECTS,VISUAL EFFECTS,Dan Lemmon/Russell Earl/Anders Langlands/Dominic Tuohy,The Batman,False,the batman
2022,2023,95,VISUAL EFFECTS,VISUAL EFFECTS,Geoffrey Baumann/Craig Hammack/R. Christopher White/Dan Sudick,Black Panther: Wakanda Forever,False,black panther wakanda forever
2022,2023,95,VISUAL EFFECTS,VISUAL EFFECTS,Ryan Tudhope/Seth Hill/Bryan Litson/Scott R. Fisher,Top Gun: Maverick,False,top gun maverick
2022,2023,95,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),Screenplay - Edward Berger/Lesley Paterson/Ian Stokell,All Quiet on the Western Front,False,all quiet on the western front
2022,2023,95,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),Rian Johnson,Glass Onion: A Knives Out Mystery,False,glass onion a knives out mystery
2022,2023,95,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),Kazuo Ishiguro,Living,False,living
2022,2023,95,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),Ehren Kruger/Eric Warren Singer/Christopher McQuarrie/Peter Craig/Justin Marks,Top Gun: Maverick,False,top gun maverick
2022,2023,95,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),Sarah Polley,Women Talking,True,women talking
2022,2023,95,WRITING (Original Screenplay),WRITING (Original Screenplay),Martin McDonagh,The Banshees of Inisherin,False,the banshees of inisherin
2022,2023,95,WRITING (Original Screenplay),WRITING (Original Screenplay),Daniel Kwan/Daniel Scheinert,Everything Everywhere All at Once,True,everything everywhere all at once
2022,2023,95,WRITING (Original Screenplay),WRITING (Original Screenplay),Steven Spielberg/Tony Kushner,The Fabelmans,False,the fabelmans
2022,2023,95,WRITING (Original Screenplay),WRITING (Original Screenplay),Todd Field,Tár,False,tar
2022,2023,95,WRITING (Original Screenplay),WRITING (Original Screenplay),Ruben Östlund,Triangle of Sadness,False,triangle of sadness
2022,2023,95,JEAN HERSHOLT HUMANITARIAN AWARD,JEAN HERSHOLT HUMANITARIAN AWARD,Michael J. Fox,,True,
2022,2023,95,HONORARY AWARD,HONORARY AWARD,Euzhan Palcy,,True,
2022,2023,95,HONORARY AWARD,HONORARY AWARD,Diane Warren,,True,
2022,2023,95,HONORARY AWARD,HONORARY AWARD,Peter Weir,,True,
2022,2023,95,GORDON E. SAWYER AWARD,GORDON E. SAWYER AWARD,Iain Neil,,True,
2022,2023,95,AWARD OF COMMENDATION,AWARD OF COMMENDATION,Ryan Laney,Welcome to Chechnya,True,welcome to chechnya
2023,2024,96,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Bradley Cooper,Maestro,False,maestro
2023,2024,96,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Colman Domingo,Rustin,False,rustin
2023,2024,96,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Paul Giamatti,The Holdovers,False,the holdovers
2023,2024,96,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Cillian Murphy,Oppenheimer,True,oppenheimer
2023,2024,96,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Jeffrey Wright,American Fiction,False,american fiction
2023,2024,96,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Sterling K. Brown,American Fiction,False,american fiction
2023,2024,96,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Robert De Niro,Killers of the Flower Moon,False,killers of the flower moon
2023,2024,96,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Robert Downey Jr.,Oppenheimer,True,oppenheimer
2023,2024,96,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Ryan Gosling,Barbie,False,barbie
2023,2024,96,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Mark Ruffalo,Poor Things,False,poor things
2023,2024,96,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Annette Bening,Nyad,False,nyad
